HGNC ID	Status	Approved symbol	Approved name	Ensembl gene ID	NCBI gene ID	Chromosome
HGNC:9700	Approved	IGDCC3	immunoglobulin superfamily DCC subclass member 3	ENSG00000174498	9543	15
HGNC:13770	Approved	IGDCC4	immunoglobulin superfamily DCC subclass member 4	ENSG00000103742	57722	15
HGNC:5463	Approved	IGES	immunoglobulin E concentration, serum		3478	5
HGNC:5464	Approved	IGF1	insulin like growth factor 1	ENSG00000017427	3479	12
HGNC:5465	Approved	IGF1R	insulin like growth factor 1 receptor	ENSG00000140443	3480	15
HGNC:5466	Approved	IGF2	insulin like growth factor 2	ENSG00000167244	3481	11
HGNC:14062	Approved	IGF2-AS	IGF2 antisense RNA	ENSG00000099869	51214	11
HGNC:28866	Approved	IGF2BP1	insulin like growth factor 2 mRNA binding protein 1	ENSG00000159217	10642	17
HGNC:28867	Approved	IGF2BP2	insulin like growth factor 2 mRNA binding protein 2	ENSG00000073792	10644	3
HGNC:32674	Approved	IGF2BP2-AS1	IGF2BP2 antisense RNA 1	ENSG00000163915	646600	3
HGNC:28868	Approved	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3	ENSG00000136231	10643	7
HGNC:5467	Approved	IGF2R	insulin like growth factor 2 receptor	ENSG00000197081	3482	6
HGNC:5468	Approved	IGFALS	insulin like growth factor binding protein acid labile subunit	ENSG00000099769	3483	16
HGNC:5469	Approved	IGFBP1	insulin like growth factor binding protein 1	ENSG00000146678	3484	7
HGNC:5471	Approved	IGFBP2	insulin like growth factor binding protein 2	ENSG00000115457	3485	2
HGNC:5472	Approved	IGFBP3	insulin like growth factor binding protein 3	ENSG00000146674	3486	7
HGNC:5473	Approved	IGFBP4	insulin like growth factor binding protein 4	ENSG00000141753	3487	17
HGNC:5474	Approved	IGFBP5	insulin like growth factor binding protein 5	ENSG00000115461	3488	2
HGNC:5475	Approved	IGFBP6	insulin like growth factor binding protein 6	ENSG00000167779	3489	12
HGNC:5476	Approved	IGFBP7	insulin like growth factor binding protein 7	ENSG00000163453	3490	4
HGNC:40296	Approved	IGFBP7-AS1	IGFBP7 antisense RNA 1	ENSG00000245067	255130	4
HGNC:20081	Approved	IGFBPL1	insulin like growth factor binding protein like 1	ENSG00000137142	347252	9
HGNC:24093	Approved	IGFL1	IGF like family member 1	ENSG00000188293	374918	19
HGNC:32956	Approved	IGFL1P1	IGF like family member 1 pseudogene 1	ENSG00000268879	727703	19
HGNC:32957	Approved	IGFL1P2	IGF like family member 1 pseudogene 2	ENSG00000268238	727704	19
HGNC:32929	Approved	IGFL2	IGF like family member 2	ENSG00000204866	147920	19
HGNC:52559	Approved	IGFL2-AS1	IGFL2 antisense RNA 1	ENSG00000268621	645553	19
HGNC:32930	Approved	IGFL3	IGF like family member 3	ENSG00000188624	388555	19
HGNC:32931	Approved	IGFL4	IGF like family member 4	ENSG00000204869	444882	19
HGNC:23620	Approved	IGFLR1	IGF like family receptor 1	ENSG00000126246	79713	19
HGNC:24607	Approved	IGFN1	immunoglobulin-like and fibronectin type III domain containing 1	ENSG00000163395	91156	1
HGNC:5477	Approved	IGH	immunoglobulin heavy locus		3492	14
HGNC:5478	Approved	IGHA1	immunoglobulin heavy constant alpha 1	ENSG00000211895	3493	14
HGNC:5479	Approved	IGHA2	immunoglobulin heavy constant alpha 2 (A2m marker)	ENSG00000211890	3494	14
HGNC:5480	Approved	IGHD	immunoglobulin heavy constant delta	ENSG00000211898	3495	14
HGNC:5481	Entry Withdrawn	IGHD@	entry withdrawn			NA
HGNC:5482	Approved	IGHD1-1	immunoglobulin heavy diversity 1-1	ENSG00000236170	28510	14
HGNC:5486	Approved	IGHD1-7	immunoglobulin heavy diversity 1-7	ENSG00000237197	28509	14
HGNC:5483	Approved	IGHD1-14	immunoglobulin heavy diversity 1-14 (non-functional)	ENSG00000227108	28508	14
HGNC:5484	Approved	IGHD1-20	immunoglobulin heavy diversity 1-20	ENSG00000237020	28507	14
HGNC:5485	Approved	IGHD1-26	immunoglobulin heavy diversity 1-26	ENSG00000211907	28506	14
HGNC:5487	Approved	IGHD1OR15-1A	immunoglobulin heavy diversity 1/OR15-1A (non-functional)	ENSG00000271336	28335	15
HGNC:5488	Approved	IGHD1OR15-1B	immunoglobulin heavy diversity 1/OR15-1B (non-functional)	ENSG00000270185	28334	15
HGNC:5490	Approved	IGHD2-2	immunoglobulin heavy diversity 2-2	ENSG00000211931	28505	14
HGNC:5492	Approved	IGHD2-8	immunoglobulin heavy diversity 2-8	ENSG00000211925	28504	14
HGNC:5489	Approved	IGHD2-15	immunoglobulin heavy diversity 2-15	ENSG00000211918	28503	14
HGNC:5491	Approved	IGHD2-21	immunoglobulin heavy diversity 2-21	ENSG00000211912	28502	14
HGNC:5493	Approved	IGHD2OR15-2A	immunoglobulin heavy diversity 2/OR15-2A (non-functional)	ENSG00000282599	28333	15
HGNC:5494	Approved	IGHD2OR15-2B	immunoglobulin heavy diversity 2/OR15-2B (non-functional)	ENSG00000282268	28332	15
HGNC:5498	Approved	IGHD3-3	immunoglobulin heavy diversity 3-3	ENSG00000211930	28501	14
HGNC:5499	Approved	IGHD3-9	immunoglobulin heavy diversity 3-9	ENSG00000211924	28500	14
HGNC:5495	Approved	IGHD3-10	immunoglobulin heavy diversity 3-10	ENSG00000211923	28499	14
HGNC:5496	Approved	IGHD3-16	immunoglobulin heavy diversity 3-16	ENSG00000211917	28498	14
HGNC:5497	Approved	IGHD3-22	immunoglobulin heavy diversity 3-22	ENSG00000211911	28497	14
HGNC:5500	Approved	IGHD3OR15-3A	immunoglobulin heavy diversity 3/OR15-3A (non-functional)	ENSG00000282520	28331	15
HGNC:5501	Approved	IGHD3OR15-3B	immunoglobulin heavy diversity 3/OR15-3B (non-functional)	ENSG00000282089	28330	15
HGNC:5505	Approved	IGHD4-4	immunoglobulin heavy diversity 4-4	ENSG00000233655	28496	14
HGNC:5502	Approved	IGHD4-11	immunoglobulin heavy diversity 4-11 (non-functional)	ENSG00000232543	28495	14
HGNC:5503	Approved	IGHD4-17	immunoglobulin heavy diversity 4-17	ENSG00000227800	28494	14
HGNC:5504	Approved	IGHD4-23	immunoglobulin heavy diversity 4-23 (non-functional)	ENSG00000227196	28493	14
HGNC:5506	Approved	IGHD4OR15-4A	immunoglobulin heavy diversity 4/OR15-4A (non-functional)	ENSG00000271317	28329	15
HGNC:5507	Approved	IGHD4OR15-4B	immunoglobulin heavy diversity 4/OR15-4B (non-functional)	ENSG00000270451	28328	15
HGNC:5511	Approved	IGHD5-5	immunoglobulin heavy diversity 5-5	ENSG00000211928	28492	14
HGNC:5508	Approved	IGHD5-12	immunoglobulin heavy diversity 5-12	ENSG00000211921	28491	14
HGNC:5509	Approved	IGHD5-18	immunoglobulin heavy diversity 5-18	ENSG00000211915	28490	14
HGNC:5510	Approved	IGHD5-24	immunoglobulin heavy diversity 5-24 (non-functional)	ENSG00000211909	28489	14
HGNC:5512	Approved	IGHD5OR15-5A	immunoglobulin heavy diversity 5/OR15-5A (non-functional)	ENSG00000270961	28327	15
HGNC:5513	Approved	IGHD5OR15-5B	immunoglobulin heavy diversity 5/OR15-5B (non-functional)	ENSG00000270824	28326	15
HGNC:5517	Approved	IGHD6-6	immunoglobulin heavy diversity 6-6	ENSG00000228131	28488	14
HGNC:5514	Approved	IGHD6-13	immunoglobulin heavy diversity 6-13	ENSG00000211920	28487	14
HGNC:5515	Approved	IGHD6-19	immunoglobulin heavy diversity 6-19	ENSG00000211914	28486	14
HGNC:5516	Approved	IGHD6-25	immunoglobulin heavy diversity 6-25	ENSG00000225825	28485	14
HGNC:5518	Approved	IGHD7-27	immunoglobulin heavy diversity 7-27	ENSG00000236597	28484	14
HGNC:5519	Entry Withdrawn	IGHDOR15@	entry withdrawn			NA
HGNC:5521	Entry Withdrawn	IGHDY2	entry withdrawn			NA
HGNC:5522	Approved	IGHE	immunoglobulin heavy constant epsilon	ENSG00000211891	3497	14
HGNC:5523	Approved	IGHEP1	immunoglobulin heavy constant epsilon P1 (pseudogene)	ENSG00000253692	3498	14
HGNC:5524	Approved	IGHEP2	immunoglobulin heavy constant epsilon P2 (pseudogene)	ENSG00000254017	3499	9
HGNC:5525	Approved	IGHG1	immunoglobulin heavy constant gamma 1 (G1m marker)	ENSG00000211896	3500	14
HGNC:5526	Approved	IGHG2	immunoglobulin heavy constant gamma 2 (G2m marker)	ENSG00000211893	3501	14
HGNC:5527	Approved	IGHG3	immunoglobulin heavy constant gamma 3 (G3m marker)	ENSG00000211897	3502	14
HGNC:5528	Approved	IGHG4	immunoglobulin heavy constant gamma 4 (G4m marker)	ENSG00000211892	3503	14
HGNC:5529	Approved	IGHGP	immunoglobulin heavy constant gamma P (non-functional)	ENSG00000253755	3505	14
HGNC:5531	Entry Withdrawn	IGHJ@	entry withdrawn			NA
HGNC:5532	Approved	IGHJ1	immunoglobulin heavy joining 1	ENSG00000211905	28483	14
HGNC:5533	Approved	IGHJ1P	immunoglobulin heavy joining 1P (pseudogene)	ENSG00000227335	28482	14
HGNC:5534	Approved	IGHJ2	immunoglobulin heavy joining 2	ENSG00000211904	28481	14
HGNC:5535	Approved	IGHJ2P	immunoglobulin heavy joining 2P (pseudogene)	ENSG00000237547	28480	14
HGNC:5536	Approved	IGHJ3	immunoglobulin heavy joining 3	ENSG00000242887	28479	14
HGNC:5537	Approved	IGHJ3P	immunoglobulin heavy joining 3P (pseudogene)	ENSG00000237111	28478	14
HGNC:5538	Approved	IGHJ4	immunoglobulin heavy joining 4	ENSG00000240041	28477	14
HGNC:5539	Approved	IGHJ5	immunoglobulin heavy joining 5	ENSG00000242472	28476	14
HGNC:5540	Approved	IGHJ6	immunoglobulin heavy joining 6	ENSG00000211900	28475	14
HGNC:5541	Approved	IGHM	immunoglobulin heavy constant mu	ENSG00000211899	3507	14
HGNC:5542	Approved	IGHMBP2	immunoglobulin mu DNA binding protein 2	ENSG00000132740	3508	11
HGNC:5543	Entry Withdrawn	IGHR	entry withdrawn			NA
HGNC:5545	Entry Withdrawn	IGHV@	entry withdrawn			NA
HGNC:5550	Approved	IGHV1-2	immunoglobulin heavy variable 1-2	ENSG00000211934	28474	14
HGNC:5552	Approved	IGHV1-3	immunoglobulin heavy variable 1-3	ENSG00000211935	28473	14
HGNC:5559	Approved	IGHV1-8	immunoglobulin heavy variable 1-8		28472	14
HGNC:5546	Approved	IGHV1-12	immunoglobulin heavy variable 1-12 (pseudogene)	ENSG00000254174	28471	14
HGNC:5547	Approved	IGHV1-14	immunoglobulin heavy variable 1-14 (pseudogene)	ENSG00000253709	28470	14
HGNC:5548	Approved	IGHV1-17	immunoglobulin heavy variable 1-17 (pseudogene)	ENSG00000254046	28469	14
HGNC:5549	Approved	IGHV1-18	immunoglobulin heavy variable 1-18	ENSG00000211945	28468	14
HGNC:5551	Approved	IGHV1-24	immunoglobulin heavy variable 1-24	ENSG00000211950	28467	14
HGNC:5560	Approved	IGHV1-38-4	immunoglobulin heavy variable 1-38-4 (non-functional)		28460	14
HGNC:5553	Approved	IGHV1-45	immunoglobulin heavy variable 1-45	ENSG00000211961	28466	14
HGNC:5554	Approved	IGHV1-46	immunoglobulin heavy variable 1-46	ENSG00000211962	28465	14
HGNC:5555	Approved	IGHV1-58	immunoglobulin heavy variable 1-58	ENSG00000211968	28464	14
HGNC:5556	Approved	IGHV1-67	immunoglobulin heavy variable 1-67 (pseudogene)	ENSG00000253274	28463	14
HGNC:5557	Approved	IGHV1-68	immunoglobulin heavy variable 1-68 (pseudogene)	ENSG00000253703	28462	14
HGNC:5558	Approved	IGHV1-69	immunoglobulin heavy variable 1-69	ENSG00000211973	28461	14
HGNC:5562	Approved	IGHV1-69-2	immunoglobulin heavy variable 1-69-2	ENSG00000281990	28458	14
HGNC:49601	Approved	IGHV1-69D	immunoglobulin heavy variable 1-69D	ENSG00000280411	102723169	14
HGNC:5563	Approved	IGHV1OR15-1	immunoglobulin heavy variable 1/OR15-1 (non-functional)	ENSG00000270505	388077	15
HGNC:5564	Approved	IGHV1OR15-2	immunoglobulin heavy variable 1/OR15-2 (pseudogene)	ENSG00000259337	100287128	15
HGNC:5565	Approved	IGHV1OR15-3	immunoglobulin heavy variable 1/OR15-3 (pseudogene)	ENSG00000271288	646370	15
HGNC:5566	Approved	IGHV1OR15-4	immunoglobulin heavy variable 1/OR15-4 (pseudogene)	ENSG00000270356	646379	15
HGNC:5567	Approved	IGHV1OR15-5	immunoglobulin heavy variable 1/OR15-5 (non-functional)		100384884	15
HGNC:5568	Approved	IGHV1OR15-6	immunoglobulin heavy variable 1/OR15-6 (pseudogene)	ENSG00000270685	28320	15
HGNC:5569	Approved	IGHV1OR15-9	immunoglobulin heavy variable 1/OR15-9 (non-functional)	ENSG00000188403	390531	15
HGNC:5570	Approved	IGHV1OR16-1	immunoglobulin heavy variable 1/OR16-1 (pseudogene)	ENSG00000261704	28315	16
HGNC:5571	Approved	IGHV1OR16-2	immunoglobulin heavy variable 1/OR16-2 (pseudogene)	ENSG00000259852	28314	16
HGNC:5572	Approved	IGHV1OR16-3	immunoglobulin heavy variable 1/OR16-3 (pseudogene)	ENSG00000260048	28313	16
HGNC:5573	Approved	IGHV1OR16-4	immunoglobulin heavy variable 1/OR16-4 (pseudogene)	ENSG00000259997	28312	16
HGNC:38040	Approved	IGHV1OR21-1	immunoglobulin heavy variable 1/OR21-1 (non-functional)	ENSG00000277282	390530	21
HGNC:5576	Approved	IGHV2-5	immunoglobulin heavy variable 2-5	ENSG00000211937	28457	14
HGNC:5574	Approved	IGHV2-10	immunoglobulin heavy variable 2-10 (pseudogene)		28456	14
HGNC:5575	Approved	IGHV2-26	immunoglobulin heavy variable 2-26	ENSG00000211951	28455	14
HGNC:5577	Approved	IGHV2-70	immunoglobulin heavy variable 2-70	ENSG00000274576	28454	14
HGNC:49602	Approved	IGHV2-70D	immunoglobulin heavy variable 2-70D	ENSG00000211974	102723168	14
HGNC:5578	Entry Withdrawn	IGHV2@	entry withdrawn			NA
HGNC:5579	Approved	IGHV2OR16-5	immunoglobulin heavy variable 2/OR16-5 (non-functional)	ENSG00000259303	100129631	16
HGNC:5613	Approved	IGHV3-6	immunoglobulin heavy variable 3-6 (pseudogene)	ENSG00000253763	28453	14
HGNC:5620	Approved	IGHV3-7	immunoglobulin heavy variable 3-7	ENSG00000211938	28452	14
HGNC:5628	Approved	IGHV3-9	immunoglobulin heavy variable 3-9		28451	14
HGNC:5580	Approved	IGHV3-11	immunoglobulin heavy variable 3-11 (gene/pseudogene)	ENSG00000211941	28450	14
HGNC:5581	Approved	IGHV3-13	immunoglobulin heavy variable 3-13	ENSG00000211942	28449	14
HGNC:5582	Approved	IGHV3-15	immunoglobulin heavy variable 3-15	ENSG00000211943	28448	14
HGNC:5583	Approved	IGHV3-16	immunoglobulin heavy variable 3-16 (non-functional)	ENSG00000211944	28447	14
HGNC:5584	Approved	IGHV3-19	immunoglobulin heavy variable 3-19 (pseudogene)	ENSG00000253883	28446	14
HGNC:5585	Approved	IGHV3-20	immunoglobulin heavy variable 3-20	ENSG00000211946	28445	14
HGNC:5586	Approved	IGHV3-21	immunoglobulin heavy variable 3-21	ENSG00000211947	28444	14
HGNC:5587	Approved	IGHV3-22	immunoglobulin heavy variable 3-22 (pseudogene)	ENSG00000253957	28443	14
HGNC:5588	Approved	IGHV3-23	immunoglobulin heavy variable 3-23	ENSG00000211949	28442	14
HGNC:5589	Approved	IGHV3-25	immunoglobulin heavy variable 3-25 (pseudogene)	ENSG00000253441	28441	14
HGNC:5590	Approved	IGHV3-29	immunoglobulin heavy variable 3-29 (pseudogene)	ENSG00000270474	28440	14
HGNC:5591	Approved	IGHV3-30	immunoglobulin heavy variable 3-30	ENSG00000270550	28439	14
HGNC:5592	Approved	IGHV3-30-2	immunoglobulin heavy variable 3-30-2 (pseudogene)	ENSG00000253587	28438	14
HGNC:5593	Approved	IGHV3-30-3	immunoglobulin heavy variable 3-30-3		57290	14
HGNC:5594	Approved	IGHV3-30-5	immunoglobulin heavy variable 3-30-5		89770	14
HGNC:5595	Approved	IGHV3-32	immunoglobulin heavy variable 3-32 (pseudogene)	ENSG00000254289	28435	14
HGNC:5596	Approved	IGHV3-33	immunoglobulin heavy variable 3-33	ENSG00000211955	28434	14
HGNC:5597	Approved	IGHV3-33-2	immunoglobulin heavy variable 3-33-2 (pseudogene)	ENSG00000253440	28433	14
HGNC:5598	Approved	IGHV3-35	immunoglobulin heavy variable 3-35 (non-functional)	ENSG00000211957	28432	14
HGNC:5599	Approved	IGHV3-36	immunoglobulin heavy variable 3-36 (pseudogene)	ENSG00000253240	28431	14
HGNC:5600	Approved	IGHV3-37	immunoglobulin heavy variable 3-37 (pseudogene)	ENSG00000253359	28430	14
HGNC:5601	Approved	IGHV3-38	immunoglobulin heavy variable 3-38 (non-functional)	ENSG00000211958	28429	14
HGNC:5629	Approved	IGHV3-38-3	immunoglobulin heavy variable 3-38-3 (non-functional)		28404	14
HGNC:5602	Approved	IGHV3-41	immunoglobulin heavy variable 3-41 (pseudogene)	ENSG00000278473	28428	14
HGNC:5603	Approved	IGHV3-42	immunoglobulin heavy variable 3-42 (pseudogene)	ENSG00000254228	28427	14
HGNC:5604	Approved	IGHV3-43	immunoglobulin heavy variable 3-43	ENSG00000232216	28426	14
HGNC:50322	Approved	IGHV3-43D	immunoglobulin heavy variable 3-43D		103106901	14
HGNC:5605	Approved	IGHV3-47	immunoglobulin heavy variable 3-47 (pseudogene)	ENSG00000229092	28425	14
HGNC:5606	Approved	IGHV3-48	immunoglobulin heavy variable 3-48	ENSG00000211964	28424	14
HGNC:5607	Approved	IGHV3-49	immunoglobulin heavy variable 3-49	ENSG00000211965	28423	14
HGNC:5608	Approved	IGHV3-50	immunoglobulin heavy variable 3-50 (pseudogene)	ENSG00000253241	28422	14
HGNC:5609	Approved	IGHV3-52	immunoglobulin heavy variable 3-52 (pseudogene)	ENSG00000253545	28421	14
HGNC:5610	Approved	IGHV3-53	immunoglobulin heavy variable 3-53	ENSG00000211967	28420	14
HGNC:5611	Approved	IGHV3-54	immunoglobulin heavy variable 3-54 (pseudogene)	ENSG00000275475	28419	14
HGNC:5612	Approved	IGHV3-57	immunoglobulin heavy variable 3-57 (pseudogene)	ENSG00000253759	28418	14
HGNC:5614	Approved	IGHV3-60	immunoglobulin heavy variable 3-60 (pseudogene)	ENSG00000253742	28417	14
HGNC:5615	Approved	IGHV3-62	immunoglobulin heavy variable 3-62 (pseudogene)	ENSG00000253132	28416	14
HGNC:5616	Approved	IGHV3-63	immunoglobulin heavy variable 3-63 (pseudogene)	ENSG00000253936	28415	14
HGNC:5617	Approved	IGHV3-64	immunoglobulin heavy variable 3-64	ENSG00000223648	28414	14
HGNC:49603	Approved	IGHV3-64D	immunoglobulin heavy variable 3-64D	ENSG00000282639	102723170	14
HGNC:5618	Approved	IGHV3-65	immunoglobulin heavy variable 3-65 (pseudogene)	ENSG00000253209	28413	14
HGNC:5619	Approved	IGHV3-66	immunoglobulin heavy variable 3-66	ENSG00000211972	28412	14
HGNC:5631	Approved	IGHV3-69-1	immunoglobulin heavy variable 3-69-1 (pseudogene)	ENSG00000282600	28402	14
HGNC:5621	Approved	IGHV3-71	immunoglobulin heavy variable 3-71 (pseudogene)	ENSG00000254056	28411	14
HGNC:5622	Approved	IGHV3-72	immunoglobulin heavy variable 3-72	ENSG00000225698	28410	14
HGNC:5623	Approved	IGHV3-73	immunoglobulin heavy variable 3-73	ENSG00000211976	28409	14
HGNC:5624	Approved	IGHV3-74	immunoglobulin heavy variable 3-74	ENSG00000224650	28408	14
HGNC:5625	Approved	IGHV3-75	immunoglobulin heavy variable 3-75 (pseudogene)	ENSG00000254176	28407	14
HGNC:5626	Approved	IGHV3-76	immunoglobulin heavy variable 3-76 (pseudogene)	ENSG00000253247	28406	14
HGNC:5627	Approved	IGHV3-79	immunoglobulin heavy variable 3-79 (pseudogene)	ENSG00000275747	28405	14
HGNC:5632	Entry Withdrawn	IGHV3@	entry withdrawn			NA
HGNC:5633	Approved	IGHV3OR15-7	immunoglobulin heavy variable 3/OR15-7 (pseudogene)	ENSG00000259490	28318	15
HGNC:5641	Approved	IGHV3OR16-6	immunoglobulin heavy variable 3/OR16-6 (pseudogene)	ENSG00000270864	647187	16
HGNC:5642	Approved	IGHV3OR16-7	immunoglobulin heavy variable 3/OR16-7 (pseudogene)	ENSG00000271620	28309	16
HGNC:5643	Approved	IGHV3OR16-8	immunoglobulin heavy variable 3/OR16-8 (non-functional)	ENSG00000271130	388255	16
HGNC:5644	Approved	IGHV3OR16-9	immunoglobulin heavy variable 3/OR16-9 (non-functional)	ENSG00000270472	28307	16
HGNC:5634	Approved	IGHV3OR16-10	immunoglobulin heavy variable 3/OR16-10 (non-functional)	ENSG00000233732	28306	16
HGNC:5635	Approved	IGHV3OR16-11	immunoglobulin heavy variable 3/OR16-11 (pseudogene)	ENSG00000270318	28305	16
HGNC:5636	Approved	IGHV3OR16-12	immunoglobulin heavy variable 3/OR16-12 (non-functional)	ENSG00000270467	28304	16
HGNC:5637	Approved	IGHV3OR16-13	immunoglobulin heavy variable 3/OR16-13 (non-functional)	ENSG00000271178	100287372	16
HGNC:5638	Approved	IGHV3OR16-14	immunoglobulin heavy variable 3/OR16-14 (pseudogene)		100568447	16
HGNC:5639	Approved	IGHV3OR16-15	immunoglobulin heavy variable 3/OR16-15 (pseudogene)	ENSG00000261834	28301	16
HGNC:5640	Approved	IGHV3OR16-16	immunoglobulin heavy variable 3/OR16-16 (pseudogene)	ENSG00000259842	28300	16
HGNC:5652	Approved	IGHV4-4	immunoglobulin heavy variable 4-4	ENSG00000276775	28401	14
HGNC:5645	Approved	IGHV4-28	immunoglobulin heavy variable 4-28	ENSG00000211952	28400	14
HGNC:5646	Approved	IGHV4-30-1	immunoglobulin heavy variable 4-30-1		28399	14
HGNC:5647	Approved	IGHV4-30-2	immunoglobulin heavy variable 4-30-2		28398	14
HGNC:5648	Approved	IGHV4-30-4	immunoglobulin heavy variable 4-30-4		28397	14
HGNC:5649	Approved	IGHV4-31	immunoglobulin heavy variable 4-31	ENSG00000231475	28396	14
HGNC:5650	Approved	IGHV4-34	immunoglobulin heavy variable 4-34	ENSG00000211956	28395	14
HGNC:5657	Approved	IGHV4-38-2	immunoglobulin heavy variable 4-38-2		28389	14
HGNC:5651	Approved	IGHV4-39	immunoglobulin heavy variable 4-39	ENSG00000211959	28394	14
HGNC:5653	Approved	IGHV4-55	immunoglobulin heavy variable 4-55 (pseudogene)	ENSG00000254395	28393	14
HGNC:5654	Approved	IGHV4-59	immunoglobulin heavy variable 4-59	ENSG00000224373	28392	14
HGNC:5655	Approved	IGHV4-61	immunoglobulin heavy variable 4-61	ENSG00000211970	28391	14
HGNC:5656	Approved	IGHV4-80	immunoglobulin heavy variable 4-80 (pseudogene)	ENSG00000283906	28390	14
HGNC:5658	Approved	IGHV4OR15-8	immunoglobulin heavy variable 4/OR15-8 (non-functional)	ENSG00000259261	28317	15
HGNC:5661	Approved	IGHV5-10-1	immunoglobulin heavy variable 5-10-1	ENSG00000282651	28386	14
HGNC:5659	Approved	IGHV5-51	immunoglobulin heavy variable 5-51	ENSG00000211966	28388	14
HGNC:5660	Approved	IGHV5-78	immunoglobulin heavy variable 5-78 (pseudogene)	ENSG00000211978	28387	14
HGNC:5662	Approved	IGHV6-1	immunoglobulin heavy variable 6-1	ENSG00000211933	28385	14
HGNC:5665	Approved	IGHV7-4-1	immunoglobulin heavy variable 7-4-1	ENSG00000282122	57289	14
