#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0032268	Regulation of cellular protein metabolic process	21	2657	0.49	5.16e-05	10090.ENSMUSP00000000450,10090.ENSMUSP00000005841,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034973,10090.ENSMUSP00000053178,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000124863	Pparg,Ctcf,Gata2,Myb,Rela,Atf3,Smad3,Tcf21,Ercc6,Ep300,Ncor1,Egr1,Hsf1,Sox2,Kat2a,Gata3,Tcf3,Jun,Klf4,Mecom,Zmiz1
GO:0002262	Myeloid cell homeostasis	6	126	1.27	5.24e-05	10090.ENSMUSP00000034707,10090.ENSMUSP00000064366,10090.ENSMUSP00000068974,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000103905	Smarca4,Klf1,Ncor1,Gata3,Tcf3,Mecom
GO:1902105	Regulation of leukocyte differentiation	8	300	1.02	5.24e-05	10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000069850,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000124863	Gata2,Myb,Runx1,Cebpb,Kat2a,Gata3,Jun,Zmiz1
GO:0045669	Positive regulation of osteoblast differentiation	5	67	1.47	5.40e-05	10090.ENSMUSP00000069850,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965	Cebpb,Jund,Cebpa,Runx2,Trp63
GO:0010647	Positive regulation of cell communication	17	1762	0.58	5.48e-05	10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000072617,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Runx1,Rela,Atf3,Smarca4,Smad3,Foxa1,Gata6,Nucks1,Ercc6,Ep300,Hsf1,Sox2,Gata3,Jun,Trp63,Zmiz1,Smad2
GO:0001707	Mesoderm formation	5	68	1.46	5.75e-05	10090.ENSMUSP00000012540,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000061539,10090.ENSMUSP00000130115	Nanog,Smad3,Eomes,Kdm6a,Smad2
GO:0023056	Positive regulation of signaling	17	1769	0.58	5.75e-05	10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000072617,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Runx1,Rela,Atf3,Smarca4,Smad3,Foxa1,Gata6,Nucks1,Ercc6,Ep300,Hsf1,Sox2,Gata3,Jun,Trp63,Zmiz1,Smad2
GO:0045600	Positive regulation of fat cell differentiation	5	68	1.46	5.75e-05	10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000069850,10090.ENSMUSP00000096129,10090.ENSMUSP00000103905	Pparg,Klf5,Cebpb,Cebpa,Mecom
GO:0001714	Endodermal cell fate specification	3	6	2.29	6.35e-05	10090.ENSMUSP00000012540,10090.ENSMUSP00000035020,10090.ENSMUSP00000096755	Nanog,Eomes,Sox2
GO:0030324	Lung development	7	213	1.11	6.66e-05	10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000053178,10090.ENSMUSP00000066789,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000130115	Foxa1,Gata6,Tcf21,Ep300,Cebpa,Sox2,Smad2
GO:0043281	Regulation of cysteine-type endopeptidase activity involved in apoptotic process	7	216	1.11	7.26e-05	10090.ENSMUSP00000000450,10090.ENSMUSP00000034973,10090.ENSMUSP00000066789,10090.ENSMUSP00000072617,10090.ENSMUSP00000096755,10090.ENSMUSP00000103245,10090.ENSMUSP00000110965	Pparg,Smad3,Ep300,Hsf1,Sox2,Klf4,Trp63
GO:0009952	Anterior/posterior pattern specification	7	222	1.09	8.50e-05	10090.ENSMUSP00000034973,10090.ENSMUSP00000038229,10090.ENSMUSP00000048838,10090.ENSMUSP00000061539,10090.ENSMUSP00000066789,10090.ENSMUSP00000099407,10090.ENSMUSP00000130115	Smad3,Kdm2b,Rarg,Kdm6a,Ep300,Kat2a,Smad2
GO:0048663	Neuron fate commitment	5	75	1.42	8.70e-05	10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000030391,10090.ENSMUSP00000041118,10090.ENSMUSP00000096755	Gata2,Runx1,Tfap2c,Foxa1,Sox2
GO:0007519	Skeletal muscle tissue development	6	142	1.22	9.58e-05	10090.ENSMUSP00000005279,10090.ENSMUSP00000027941,10090.ENSMUSP00000035020,10090.ENSMUSP00000053178,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616	Klf5,Atf3,Eomes,Tcf21,Ep300,Egr1
GO:0008406	Gonad development	7	231	1.08	0.00011	10090.ENSMUSP00000012540,10090.ENSMUSP00000041774,10090.ENSMUSP00000053178,10090.ENSMUSP00000069850,10090.ENSMUSP00000088717,10090.ENSMUSP00000100041,10090.ENSMUSP00000115237	Nanog,Gata6,Tcf21,Cebpb,Sry,Gata3,Sox3
GO:0002088	Lens development in camera-type eye	5	81	1.39	0.00012	10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000104732	Smarca4,Smad3,Sox2,Gata3,Maf
GO:0035116	Embryonic hindlimb morphogenesis	4	34	1.67	0.00012	10090.ENSMUSP00000034707,10090.ENSMUSP00000048838,10090.ENSMUSP00000103905,10090.ENSMUSP00000110965	Smarca4,Rarg,Mecom,Trp63
GO:0061614	pri-miRNA transcription by RNA polymerase II	3	8	2.17	0.00012	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000103245	Pparg,Rela,Klf4
GO:0010212	Response to ionizing radiation	6	151	1.19	0.00013	10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000100041	Nucks1,Ercc6,Egr1,Hsf1,Clock,Gata3
GO:0016570	Histone modification	8	346	0.96	0.00013	10090.ENSMUSP00000034707,10090.ENSMUSP00000038229,10090.ENSMUSP00000061539,10090.ENSMUSP00000066789,10090.ENSMUSP00000074656,10090.ENSMUSP00000099407,10090.ENSMUSP00000100979,10090.ENSMUSP00000103905	Smarca4,Kdm2b,Kdm6a,Ep300,Clock,Kat2a,Tcf3,Mecom
GO:0060284	Regulation of cell development	13	1086	0.67	0.00013	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000041118,10090.ENSMUSP00000066789,10090.ENSMUSP00000074656,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000103245,10090.ENSMUSP00000115237	Pparg,Gata2,Runx1,Rela,Foxa1,Ep300,Clock,Sox2,E2f1,Gata3,Tcf3,Klf4,Sox3
GO:0048730	Epidermis morphogenesis	4	38	1.62	0.00017	10090.ENSMUSP00000023673,10090.ENSMUSP00000034707,10090.ENSMUSP00000103245,10090.ENSMUSP00000110965	Runx1,Smarca4,Klf4,Trp63
GO:0007623	Circadian rhythm	6	161	1.17	0.00018	10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000074656,10090.ENSMUSP00000092901,10090.ENSMUSP00000102711	Ep300,Ncor1,Egr1,Clock,Jund,Jun
GO:0051091	Positive regulation of dna-binding transcription factor activity	7	253	1.04	0.00018	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000034707,10090.ENSMUSP00000041118,10090.ENSMUSP00000066789,10090.ENSMUSP00000074656,10090.ENSMUSP00000100979	Pparg,Rela,Smarca4,Foxa1,Ep300,Clock,Tcf3
GO:0030217	T cell differentiation	6	162	1.16	0.00019	10090.ENSMUSP00000035020,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000109202	Eomes,Ncor1,Egr1,Gata3,Tcf3,Runx2
GO:0001709	Cell fate determination	4	41	1.58	0.00022	10090.ENSMUSP00000015197,10090.ENSMUSP00000034707,10090.ENSMUSP00000041774,10090.ENSMUSP00000100041	Gata2,Smarca4,Gata6,Gata3
GO:0018205	Peptidyl-lysine modification	7	262	1.02	0.00022	10090.ENSMUSP00000034707,10090.ENSMUSP00000066789,10090.ENSMUSP00000074656,10090.ENSMUSP00000099407,10090.ENSMUSP00000100979,10090.ENSMUSP00000103905,10090.ENSMUSP00000124863	Smarca4,Ep300,Clock,Kat2a,Tcf3,Mecom,Zmiz1
GO:0030218	Erythrocyte differentiation	5	94	1.32	0.00023	10090.ENSMUSP00000034707,10090.ENSMUSP00000064366,10090.ENSMUSP00000068974,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979	Smarca4,Klf1,Ncor1,Gata3,Tcf3
GO:0046661	Male sex differentiation	6	169	1.15	0.00023	10090.ENSMUSP00000041774,10090.ENSMUSP00000053178,10090.ENSMUSP00000088717,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000115237	Gata6,Tcf21,Sry,Sox2,Gata3,Sox3
GO:0007417	Central nervous system development	12	984	0.68	0.00025	10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000068974,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000103905,10090.ENSMUSP00000115237	Gata2,Runx1,Tfap2c,Smarca4,Eomes,Kdm2b,Ncor1,Sox2,Kat2a,E2f1,Mecom,Sox3
GO:0009725	Response to hormone	11	812	0.73	0.00025	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000124863	Pparg,Rela,Gata6,Rarg,Ep300,Egr1,Hsf1,Jund,Gata3,Jun,Zmiz1
GO:0002067	Glandular epithelial cell differentiation	4	44	1.55	0.00028	10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000110965	Foxa1,Gata6,Rarg,Trp63
GO:0016331	Morphogenesis of embryonic epithelium	6	177	1.13	0.00029	10090.ENSMUSP00000038229,10090.ENSMUSP00000048838,10090.ENSMUSP00000061539,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000110965	Kdm2b,Rarg,Kdm6a,Kat2a,Gata3,Trp63
GO:0097190	Apoptotic signaling pathway	7	276	1.0	0.00030	10090.ENSMUSP00000034973,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069850,10090.ENSMUSP00000099434,10090.ENSMUSP00000102711,10090.ENSMUSP00000110965	Smad3,Ercc6,Ep300,Cebpb,E2f1,Jun,Trp63
GO:0008152	Metabolic process	35	7331	0.27	0.00031	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005841,10090.ENSMUSP00000009740,10090.ENSMUSP00000015197,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000061539,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000076208,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Elf3,Ctcf,Taf7l,Gata2,Rela,Atf3,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Gata6,Kdm6a,Nucks1,Ercc6,Ep300,Egr1,Hsf1,Clock,Ttf2,Jund,Cebpa,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Tbp,Zmiz1,Smad2
GO:0090287	Regulation of cellular response to growth factor stimulus	7	277	1.0	0.00031	10090.ENSMUSP00000012540,10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000066789,10090.ENSMUSP00000100041,10090.ENSMUSP00000109202,10090.ENSMUSP00000130115	Nanog,Smad3,Gata6,Ep300,Gata3,Runx2,Smad2
GO:0001890	Placenta development	6	182	1.11	0.00034	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000035020,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000096129	Pparg,Gata2,Eomes,Cebpb,Hsf1,Cebpa
GO:0001568	Blood vessel development	9	534	0.82	0.00035	10090.ENSMUSP00000005279,10090.ENSMUSP00000008542,10090.ENSMUSP00000015197,10090.ENSMUSP00000034707,10090.ENSMUSP00000041774,10090.ENSMUSP00000053178,10090.ENSMUSP00000069616,10090.ENSMUSP00000102711,10090.ENSMUSP00000124863	Klf5,Elk3,Gata2,Smarca4,Gata6,Tcf21,Egr1,Jun,Zmiz1
GO:0031058	Positive regulation of histone modification	5	104	1.28	0.00035	10090.ENSMUSP00000020158,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041	Myb,Ep300,Ncor1,Kat2a,Gata3
GO:0043966	Histone h3 acetylation	4	47	1.53	0.00035	10090.ENSMUSP00000034707,10090.ENSMUSP00000066789,10090.ENSMUSP00000099407,10090.ENSMUSP00000100979	Smarca4,Ep300,Kat2a,Tcf3
GO:0035019	Somatic stem cell population maintenance	4	48	1.52	0.00038	10090.ENSMUSP00000012540,10090.ENSMUSP00000015197,10090.ENSMUSP00000030391,10090.ENSMUSP00000096755	Nanog,Gata2,Tfap2c,Sox2
GO:0007178	Transmembrane receptor protein serine/threonine kinase signaling pathway	6	188	1.1	0.00040	10090.ENSMUSP00000034973,10090.ENSMUSP00000069616,10090.ENSMUSP00000102711,10090.ENSMUSP00000109202,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Smad3,Egr1,Jun,Runx2,Zmiz1,Smad2
GO:0001817	Regulation of cytokine production	10	698	0.75	0.00041	10090.ENSMUSP00000000450,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245	Pparg,Runx1,Rela,Smad3,Gata6,Egr1,Cebpb,Hsf1,Gata3,Klf4
GO:0016573	Histone acetylation	5	108	1.26	0.00041	10090.ENSMUSP00000034707,10090.ENSMUSP00000066789,10090.ENSMUSP00000074656,10090.ENSMUSP00000099407,10090.ENSMUSP00000100979	Smarca4,Ep300,Clock,Kat2a,Tcf3
GO:0001892	Embryonic placenta development	5	109	1.26	0.00042	10090.ENSMUSP00000015197,10090.ENSMUSP00000035020,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000096129	Gata2,Eomes,Cebpb,Hsf1,Cebpa
GO:0022407	Regulation of cell-cell adhesion	8	412	0.88	0.00042	10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000069850,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245,10090.ENSMUSP00000124863	Myb,Runx1,Rela,Cebpb,Sox2,Gata3,Klf4,Zmiz1
GO:0035264	Multicellular organism growth	5	109	1.26	0.00042	10090.ENSMUSP00000048838,10090.ENSMUSP00000061539,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000099407	Rarg,Kdm6a,Ercc6,Ep300,Kat2a
GO:1903037	Regulation of leukocyte cell-cell adhesion	7	295	0.97	0.00044	10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000069850,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245,10090.ENSMUSP00000124863	Myb,Runx1,Rela,Cebpb,Gata3,Klf4,Zmiz1
GO:0010035	Response to inorganic substance	9	556	0.8	0.00046	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245	Pparg,Rela,Ercc6,Ep300,Hsf1,Jund,Cebpa,Jun,Klf4
GO:0051099	Positive regulation of binding	6	197	1.08	0.00050	10090.ENSMUSP00000000450,10090.ENSMUSP00000034707,10090.ENSMUSP00000066789,10090.ENSMUSP00000072617,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245	Pparg,Smarca4,Ep300,Hsf1,Gata3,Klf4
GO:0048511	Rhythmic process	7	305	0.96	0.00054	10090.ENSMUSP00000000450,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000074656,10090.ENSMUSP00000092901,10090.ENSMUSP00000102711	Pparg,Ep300,Ncor1,Egr1,Clock,Jund,Jun
GO:0051247	Positive regulation of protein metabolic process	15	1675	0.55	0.00054	10090.ENSMUSP00000000450,10090.ENSMUSP00000020158,10090.ENSMUSP00000025867,10090.ENSMUSP00000034973,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245	Pparg,Myb,Rela,Smad3,Ercc6,Ep300,Ncor1,Egr1,Hsf1,Sox2,Kat2a,Gata3,Tcf3,Jun,Klf4
GO:0051960	Regulation of nervous system development	12	1071	0.64	0.00054	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000025867,10090.ENSMUSP00000041118,10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000103245,10090.ENSMUSP00000115237	Pparg,Gata2,Rela,Foxa1,Rarg,Ep300,Sox2,E2f1,Gata3,Tcf3,Klf4,Sox3
GO:0060173	Limb development	6	200	1.07	0.00054	10090.ENSMUSP00000034707,10090.ENSMUSP00000048838,10090.ENSMUSP00000099407,10090.ENSMUSP00000103905,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965	Smarca4,Rarg,Kat2a,Mecom,Runx2,Trp63
GO:0045599	Negative regulation of fat cell differentiation	4	54	1.46	0.00056	10090.ENSMUSP00000015197,10090.ENSMUSP00000034973,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041	Gata2,Smad3,E2f1,Gata3
GO:0071704	Organic substance metabolic process	33	6824	0.28	0.00056	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005841,10090.ENSMUSP00000009740,10090.ENSMUSP00000015197,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041774,10090.ENSMUSP00000061539,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000076208,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Elf3,Ctcf,Taf7l,Gata2,Rela,Atf3,Smarca4,Smad3,Eomes,Kdm2b,Gata6,Kdm6a,Nucks1,Ercc6,Ep300,Egr1,Hsf1,Clock,Ttf2,Jund,Cebpa,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Tbp,Zmiz1,Smad2
GO:0080134	Regulation of response to stress	13	1273	0.6	0.00058	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000034973,10090.ENSMUSP00000066256,10090.ENSMUSP00000068974,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000096129,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000110965	Pparg,Rela,Smad3,Ercc6,Ncor1,Cebpb,Hsf1,Clock,Cebpa,Gata3,Klf4,Mecom,Trp63
GO:0048546	Digestive tract morphogenesis	4	55	1.46	0.00059	10090.ENSMUSP00000034973,10090.ENSMUSP00000053178,10090.ENSMUSP00000110965,10090.ENSMUSP00000130115	Smad3,Tcf21,Trp63,Smad2
GO:0045444	Fat cell differentiation	5	119	1.22	0.00060	10090.ENSMUSP00000000450,10090.ENSMUSP00000066789,10090.ENSMUSP00000069850,10090.ENSMUSP00000096129,10090.ENSMUSP00000103245	Pparg,Ep300,Cebpb,Cebpa,Klf4
GO:0033554	Cellular response to stress	14	1493	0.57	0.00065	10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000041774,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000099434,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000110965	Rela,Atf3,Gata6,Nucks1,Ercc6,Ep300,Egr1,Cebpb,Hsf1,Clock,E2f1,Jun,Klf4,Trp63
GO:0060766	Negative regulation of androgen receptor signaling pathway	3	17	1.84	0.00065	10090.ENSMUSP00000034707,10090.ENSMUSP00000053178,10090.ENSMUSP00000068974	Smarca4,Tcf21,Ncor1
GO:0048286	Lung alveolus development	4	57	1.44	0.00066	10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000053178,10090.ENSMUSP00000096755	Foxa1,Gata6,Tcf21,Sox2
GO:0002065	Columnar/cuboidal epithelial cell differentiation	5	122	1.21	0.00067	10090.ENSMUSP00000005279,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000110965	Klf5,Foxa1,Gata6,Rarg,Trp63
GO:0014706	Striated muscle tissue development	7	319	0.94	0.00068	10090.ENSMUSP00000005279,10090.ENSMUSP00000027941,10090.ENSMUSP00000035020,10090.ENSMUSP00000041774,10090.ENSMUSP00000053178,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616	Klf5,Atf3,Eomes,Gata6,Tcf21,Ep300,Egr1
GO:0045637	Regulation of myeloid cell differentiation	6	211	1.05	0.00068	10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000048838,10090.ENSMUSP00000069850,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711	Gata2,Runx1,Rarg,Cebpb,Tcf3,Jun
GO:0006807	Nitrogen compound metabolic process	30	5878	0.3	0.00069	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005841,10090.ENSMUSP00000009740,10090.ENSMUSP00000015197,10090.ENSMUSP00000025867,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000038229,10090.ENSMUSP00000041774,10090.ENSMUSP00000061539,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000076208,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Elf3,Ctcf,Taf7l,Gata2,Rela,Smarca4,Smad3,Kdm2b,Gata6,Kdm6a,Nucks1,Ercc6,Ep300,Egr1,Hsf1,Clock,Ttf2,Jund,Cebpa,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Tbp,Zmiz1,Smad2
GO:0002573	Myeloid leukocyte differentiation	5	124	1.2	0.00071	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000096129,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711	Pparg,Gata2,Cebpa,Gata3,Jun
GO:0002696	Positive regulation of leukocyte activation	7	324	0.93	0.00074	10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000096129,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000124863	Gata2,Myb,Runx1,Cebpa,Gata3,Tcf3,Zmiz1
GO:0035914	Skeletal muscle cell differentiation	4	59	1.43	0.00074	10090.ENSMUSP00000005279,10090.ENSMUSP00000027941,10090.ENSMUSP00000035020,10090.ENSMUSP00000069616	Klf5,Atf3,Eomes,Egr1
GO:1905207	Regulation of cardiocyte differentiation	4	59	1.43	0.00074	10090.ENSMUSP00000005279,10090.ENSMUSP00000041774,10090.ENSMUSP00000066789,10090.ENSMUSP00000099407	Klf5,Gata6,Ep300,Kat2a
